index,CH1
9463,-0.5
9464,-3.5
9465,-3.5
9466,-5.5
9467,2.5
9468,-1.5
9469,-5.5
9470,8.5
9471,3.5
9472,-1.5
9473,-3.5
9474,1.5
9475,-13.5
9476,-7.5
9477,1.5
9478,-0.5
9479,-7.5
9480,7.5
9481,6.5
9482,1.5
9483,0.5
9484,-1.5
9485,-8.5
9486,-5.5
9487,-14.5
9488,4.5
9489,9.5
9490,6.5
9491,4.5
9492,2.5
9493,0.5
9494,-1.5
9495,-6.5
9496,-1.5
9497,2.5
9498,1.5
9499,1.5
9500,8.5
9501,8.5
9502,-3.5
9503,4.5
9504,-3.5
9505,-7.5
9506,-28.5
9507,-1.5
9508,-0.5
9509,-93
9510,10.5
9511,19.5
9512,23.5
9513,0.5
9514,-1.5
9515,-3.5
9516,-3.5
9517,-3.5
9518,2.5
9519,9.5
9520,0.5
9521,6.5
9522,3.5
9523,0.5
9524,-3.5
9525,-7.5
9526,-5.5
9527,-1.5
9528,-3.5
9529,2.5
9530,-3.5
9531,6.5
9532,3.5
9533,5.5
9534,-3.5
9535,-12.5
9536,-6.5
9537,0.5
9538,1.5
9539,-5.5
9540,0.5
9541,1.5
9542,1.5
9543,0.5
9544,1.5
9545,-3.5
9546,-6.5
9547,1.5
9548,-1.5
9549,-3.5
9550,10.5
9551,3.5
9552,5.5
9553,-0.5
9554,-1.5
9555,-10.5
9556,-8.5
9557,-0.5
9558,-1.5
9559,0.5
9560,8.5
9561,3.5
9562,-1.5
9563,-6.5
9564,-1.5
9565,-3.5
9566,-6.5
9567,-6.5
9568,-1.5
9569,5.5
9570,8.5
9571,0.5
9572,-0.5
9573,-7.5
9574,-7.5
9575,0.5
9576,-13.5
9577,-4.5
9578,2.5
9579,2.5
9580,6.5
9581,0.5
9582,9.5
9583,6.5
9584,-1.5
9585,-8.5
9586,6.5
9587,-3.5
9588,0.5
9589,4.5
9590,2.5
9591,30.5
9592,-8.5
9593,2.5
9594,-0.5
9595,-8.5
9596,-4.5
9597,-5.5
9598,2.5
9599,0.5
9600,9.5
9601,6.5
9602,3.5
9603,0.5
9604,-5.5
9605,-5.5
9606,-3.5
9607,-3.5
9608,8.5
9609,3.5
9610,12.5
9611,10.5
9612,2.5
9613,-1.5
9614,-7.5
9615,-3.5
9616,-4.5
9617,-1.5
9618,-0.5
9619,1.5
9620,6.5
9621,4.5
9622,-0.5
9623,0.5
9624,-3.5
9625,-7.5
9626,-5.5
9627,-0.5
9628,-0.5
9629,-1.5
9630,6.5
9631,6.5
9632,3.5
9633,0.5
9634,-0.5
9635,-0.5
9636,-9.5
9637,7.5
9638,7.5
9639,1.5
9640,12.5
9641,6.5
9642,1.5
9643,-0.5
9644,-6.5
9645,-4.5
9646,-7.5
9647,1.5
9648,-3.5
9649,5.5
9650,12.5
9651,3.5
9652,-7.5
9653,0.5
9654,-3.5
9655,-4.5
9656,-8.5
9657,-5.5
9658,-1.5
9659,9.5
9660,-10.5
9661,2.5
9662,-3.5
9663,-1.5
9664,-3.5
9665,-1.5
9666,-9.5
9667,-8.5
9668,-3.5
9669,2.5
9670,8.5
9671,-0.5
9672,-22.5
9673,15.5
9674,-14.5
9675,-3.5
9676,-7.5
9677,-3.5
9678,-1.5
9679,4.5
9680,2.5
9681,8.5
9682,-4.5
9683,9.5
9684,-3.5
9685,-5.5
9686,-5.5
9687,6.5
9688,0.5
9689,-3.5
9690,10.5
9691,2.5
9692,-3.5
9693,4.5
9694,-6.5
9695,-6.5
9696,-8.5
9697,-1.5
9698,-5.5
9699,4.5
9700,6.5
9701,6.5
9702,2.5
9703,-1.5
9704,-1.5
9705,-5.5
9706,-9.5
9707,-0.5
9708,0.5
9709,5.5
9710,4.5
9711,4.5
9712,-3.5
9713,-3.5
9714,2.5
9715,-7.5
9716,-10.5
9717,7.5
9718,-1.5
9719,4.5
9720,10.5
9721,6.5
9722,6.5
9723,6.5
9724,-3.5
9725,-7.5
9726,-8.5
9727,-7.5
9728,-3.5
9729,1.5
9730,13.5
9731,3.5
9732,3.5
9733,-0.5
9734,-1.5
9735,-6.5
9736,-8.5
9737,14.5
9738,-19.5
9739,2.5
9740,7.5
9741,9.5
9742,14.5
9743,4.5
9744,7.5
9745,-3.5
9746,-4.5
9747,9.5
9748,0.5
9749,9.5
9750,4.5
9751,-7.5
9752,-0.5
9753,6.5
9754,-7.5
9755,-0.5
9756,8.5
9757,6.5
9758,1.5
9759,3.5
9760,3.5
9761,4.5
9762,4.5
9763,-1.5
9764,2.5
9765,-9.5
9766,-11.5
9767,-0.5
9768,1.5
9769,6.5
9770,-18.5
9771,-1.5
9772,4.5
9773,-4.5
9774,-22.5
9775,-3.5
9776,-5.5
9777,-3.5
9778,-3.5
9779,-0.5
9780,10.5
9781,6.5
9782,-0.5
9783,-15.5
9784,-3.5
9785,-11.5
9786,-7.5
9787,-7.5
9788,0.5
9789,4.5
9790,-3.5
9791,6.5
9792,3.5
9793,29.5
9794,-3.5
9795,17.5
9796,-7.5
9797,-4.5
9798,-8.5
9799,1.5
9800,6.5
9801,7.5
9802,6.5
9803,2.5
9804,-0.5
9805,-7.5
9806,-6.5
9807,-5.5
9808,-1.5
9809,2.5
9810,6.5
9811,6.5
9812,4.5
9813,-1.5
9814,-4.5
9815,-4.5
9816,-7.5
9817,4.5
9818,4.5
9819,1.5
9820,6.5
9821,-0.5
9822,-5.5
9823,3.5
9824,0.5
9825,-7.5
9826,-3.5
9827,-1.5
9828,2.5
9829,3.5
9830,12.5
9831,2.5
9832,-0.5
9833,4.5
9834,-1.5
9835,-1.5
9836,-22.5
9837,0.5
9838,-1.5
9839,4.5
9840,7.5
9841,27.5
9842,4.5
9843,-1.5
9844,-1.5
9845,-3.5
9846,-6.5
9847,1.5
9848,0.5
9849,-1.5
9850,10.5
9851,5.5
9852,-1.5
9853,1.5
9854,-3.5
9855,-0.5
9856,-7.5
9857,10.5
9858,-1.5
9859,8.5
9860,10.5
9861,2.5
9862,-0.5
9863,2.5
9864,-4.5
9865,-11.5
9866,-7.5
9867,4.5
9868,-3.5
9869,0.5
9870,12.5
9871,6.5
9872,1.5
9873,5.5
9874,-8.5
9875,-7.5
9876,-6.5
9877,-6.5
9878,0.5
9879,8.5
9880,5.5
9881,7.5
9882,8.5
9883,2.5
9884,-1.5
9885,-5.5
9886,-7.5
9887,1.5
9888,-3.5
9889,4.5
9890,6.5
9891,8.5
9892,0.5
9893,6.5
9894,-3.5
9895,-10.5
9896,-4.5
9897,0.5
9898,-7.5
9899,6.5
9900,-3.5
9901,4.5
9902,-1.5
9903,0.5
9904,-0.5
9905,-4.5
9906,-4.5
9907,4.5
9908,0.5
9909,-0.5
9910,8.5
9911,14.5
9912,-8.5
9913,4.5
9914,-1.5
9915,-9.5
9916,-8.5
9917,3.5
9918,-1.5
9919,1.5
9920,4.5
9921,12.5
9922,-3.5
9923,3.5
9924,-5.5
9925,7.5
9926,15.5
9927,-3.5
9928,2.5
9929,4.5
9930,5.5
9931,0.5
9932,0.5
9933,-0.5
9934,0.5
9935,-3.5
9936,-6.5
9937,0.5
9938,-3.5
9939,4.5
9940,9.5
9941,7.5
9942,-3.5
9943,-0.5
9944,-3.5
9945,-6.5
9946,-5.5
9947,-3.5
9948,-0.5
9949,6.5
9950,1.5
9951,6.5
9952,0.5
9953,1.5
9954,-1.5
9955,-6.5
9956,-6.5
9957,10.5
9958,-1.5
9959,4.5
9960,7.5
9961,7.5
9962,1.5
9963,-1.5
9964,-1.5
9965,-3.5
9966,-8.5
9967,22.5
9968,-0.5
9969,7.5
9970,14.5
9971,7.5
9972,-1.5
9973,1.5
9974,-3.5
9975,-1.5
9976,-10.5
9977,-4.5
9978,1.5
9979,6.5
9980,4.5
9981,3.5
9982,3.5
9983,8.5
9984,-5.5
9985,-7.5
9986,-3.5
9987,0.5
9988,4.5
9989,-1.5
9990,15.5
9991,8.5
9992,-27.5
9993,1.5
9994,-5.5
9995,-4.5
9996,-11.5
9997,5.5
9998,4.5
9999,7.5
10000,17.5
